train_number,train_type,source_station,destination_station,section_id,distance_km,scheduled_travel_time,actual_travel_time,scheduled_arrival,actual_arrival,delay_minutes,speed,weather,temperature,rain,visibility,congestion,station_dwell_time,disruption,timestamp,data_source,distance_remaining_km,remaining_travel_time_minutes,parsed_timestamp
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,630.0,605.7,670.9,,,65.2,62.41035268445075,CLEAR,28.8,0.0,9.0,HIGH,5.0,NONE,2024-02-26T10:00:00Z,SIMULATED,15.0,149.6,2024-02-26 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,855.0,721.6,819.4,,,97.8,71.09585992621213,FOGGY,20.8,0.0,1.5,HIGH,5.0,NONE,2024-02-26T10:00:00Z,SIMULATED,15.0,205.5,2024-02-26 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,90.0,63.1,81.9,,,18.8,85.58493827829557,CLEAR,28.8,0.0,9.0,HIGH,5.0,NONE,2024-02-26T10:00:00Z,SIMULATED,510.0,386.3,2024-02-26 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,225.0,142.7,193.5,,,50.8,94.5982905939889,LIGHT RAIN,23.2,1.5,4.0,HIGH,5.0,NONE,2024-02-26T10:00:00Z,SIMULATED,375.0,313.6,2024-02-26 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,405.0,229.5,257.8,,,28.3,105.8666502779441,CLEAR,32.0,0.0,9.0,HIGH,5.0,NONE,2024-02-26T10:00:00Z,SIMULATED,195.0,183.8,2024-02-26 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,180.0,99.4,122.1,,,22.7,108.66097373786774,LIGHT RAIN,23.2,1.5,4.0,MEDIUM,5.0,NONE,2024-02-26T10:00:00Z,SIMULATED,420.0,274.6,2024-02-26 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,90.0,46.5,54.1,,,7.6,116.22376901380252,LIGHT RAIN,25.6,1.5,4.0,LOW,5.0,NONE,2024-02-26T10:00:00Z,SIMULATED,510.0,280.9,2024-02-26 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,170.7,220.8,,,50.1,94.9259424566552,FOGGY,20.8,0.0,1.5,HIGH,5.0,NONE,2024-02-26T10:00:00Z,SIMULATED,330.0,288.7,2024-02-26 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,630.0,399.0,449.5,,,50.5,94.72554527786043,CLEAR,32.0,0.0,9.0,HIGH,5.0,NONE,2024-03-03T10:00:00Z,SIMULATED,15.0,130.0,2024-03-03 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,1035.0,885.0,984.7,,,99.7,70.17285745851328,FOGGY,20.8,0.0,1.5,HIGH,5.0,NONE,2024-03-03T10:00:00Z,SIMULATED,15.0,227.5,2024-03-03 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,90.0,65.4,90.3,,,24.9,82.57149309076206,FOGGY,20.8,0.0,1.5,HIGH,5.0,NONE,2024-03-03T10:00:00Z,SIMULATED,510.0,405.5,2024-03-03 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,585.0,360.5,405.8,,,45.3,97.35262696984016,CLEAR,32.0,0.0,9.0,HIGH,5.0,NONE,2024-03-03T10:00:00Z,SIMULATED,15.0,119.5,2024-03-03 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,360.0,211.8,247.8,,,36.0,101.9903798118344,CLEAR,23.2,0.0,9.0,HIGH,5.0,NONE,2024-03-03T10:00:00Z,SIMULATED,240.0,217.2,2024-03-03 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,135.0,73.5,93.1,,,19.6,110.19995534669756,CLEAR,28.8,0.0,9.0,HIGH,5.0,NONE,2024-03-03T10:00:00Z,SIMULATED,465.0,287.8,2024-03-03 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,900.0,545.6,587.7,,,42.1,98.97391058787515,CLEAR,23.2,0.0,9.0,HIGH,5.0,NONE,2024-03-03T10:00:00Z,SIMULATED,15.0,151.2,2024-03-03 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,180.0,107.3,146.0,,,38.7,100.65773342451536,CLEAR,28.8,0.0,9.0,HIGH,5.0,NONE,2024-03-03T10:00:00Z,SIMULATED,420.0,309.1,2024-03-03 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,90.0,49.8,73.0,,,23.2,108.37523142084748,CLEAR,32.0,0.0,9.0,MEDIUM,5.0,NONE,2024-03-03T10:00:00Z,SIMULATED,510.0,315.6,2024-03-03 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,810.0,491.6,533.9,,,42.3,98.86250160289164,CLEAR,25.6,0.0,9.0,HIGH,5.0,NONE,2024-03-03T10:00:00Z,SIMULATED,15.0,141.4,2024-03-03 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,675.0,435.6,489.7,,,54.1,92.96981778187148,CLEAR,28.8,0.0,9.0,HIGH,5.0,NONE,2024-03-03T10:00:00Z,SIMULATED,15.0,138.8,2024-03-03 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,495.0,418.6,466.7,,,48.1,70.94488953708941,CLEAR,23.2,0.0,9.0,HIGH,5.0,NONE,2024-03-03T10:00:00Z,SIMULATED,105.0,191.9,2024-03-03 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,855.0,665.7,751.6,,,85.9,77.06016204088326,CLEAR,25.6,0.0,9.0,HIGH,5.0,NONE,2024-03-03T10:00:00Z,SIMULATED,15.0,192.6,2024-03-03 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,405.0,347.2,397.2,,,50.0,69.98567882975563,CLEAR,25.6,0.0,9.0,HIGH,5.0,NONE,2024-03-03T10:00:00Z,SIMULATED,195.0,262.2,2024-03-03 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,720.0,664.5,774.5,,,110.0,65.0130659017743,CLEAR,28.8,0.0,9.0,HIGH,5.0,NONE,2024-03-03T10:00:00Z,SIMULATED,15.0,203.8,2024-03-03 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,630.0,612.1,678.6,,,66.5,61.75334205765167,FOGGY,20.8,0.0,1.5,HIGH,5.0,NONE,2024-03-03T10:00:00Z,SIMULATED,15.0,151.1,2024-03-03 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,258.1,322.6,,,64.5,62.75638673413453,CLEAR,28.8,0.0,9.0,HIGH,5.0,NONE,2024-03-03T10:00:00Z,SIMULATED,330.0,410.0,2024-03-03 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,495.0,322.3,378.0,,,55.7,92.15258076227428,FOGGY,20.8,0.0,1.5,HIGH,5.0,NONE,2024-03-03T10:00:00Z,SIMULATED,105.0,179.1,2024-03-03 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,158.1,193.2,,,35.1,102.44030089745785,CLEAR,25.6,0.0,9.0,HIGH,5.0,NONE,2024-03-03T10:00:00Z,SIMULATED,330.0,258.4,2024-03-03 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,405.0,235.6,269.3,,,33.7,103.14794746892716,CLEAR,23.2,0.0,9.0,HIGH,5.0,NONE,2024-03-03T10:00:00Z,SIMULATED,195.0,192.1,2024-03-03 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,180.0,139.6,174.8,,,35.2,77.37815873377951,CLEAR,32.0,0.0,9.0,HIGH,5.0,NONE,2024-03-03T10:00:00Z,SIMULATED,420.0,380.9,2024-03-03 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,945.0,761.6,852.7,,,91.1,74.44697561093278,CLEAR,23.2,0.0,9.0,HIGH,5.0,NONE,2024-03-03T10:00:00Z,SIMULATED,15.0,208.2,2024-03-03 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,45.0,23.5,33.8,,,10.3,114.84165458436914,CLEAR,32.0,0.0,9.0,MEDIUM,5.0,NONE,2024-03-03T10:00:00Z,SIMULATED,555.0,305.3,2024-03-03 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,540.0,347.5,401.0,,,53.5,93.2430148889838,FOGGY,20.8,0.0,1.5,HIGH,5.0,NONE,2024-03-03T10:00:00Z,SIMULATED,60.0,152.1,2024-03-03 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,175.5,200.2,,,24.7,107.66884919092077,CLEAR,25.6,0.0,9.0,MEDIUM,5.0,NONE,2024-03-03T10:00:00Z,SIMULATED,285.0,218.5,2024-03-03 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,765.0,536.8,605.8,,,69.0,85.50358905138546,LIGHT RAIN,28.8,1.5,4.0,HIGH,5.0,NONE,2024-03-07T10:00:00Z,SIMULATED,15.0,164.5,2024-03-07 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,540.0,395.9,472.2,,,76.3,81.84704458024495,CLEAR,20.8,0.0,9.0,HIGH,5.0,NONE,2024-03-07T10:00:00Z,SIMULATED,60.0,180.3,2024-03-07 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,45.0,30.7,45.1,,,14.4,87.82332460531107,CLEAR,23.2,0.0,9.0,MEDIUM,5.0,NONE,2024-03-07T10:00:00Z,SIMULATED,555.0,398.6,2024-03-07 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,855.0,522.6,566.3,,,43.7,98.16890298091776,LIGHT RAIN,25.6,1.5,4.0,HIGH,5.0,NONE,2024-03-07T10:00:00Z,SIMULATED,15.0,147.9,2024-03-07 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,720.0,638.0,742.6,,,104.6,67.71482461648336,LIGHT RAIN,32.0,1.5,4.0,HIGH,5.0,NONE,2024-03-07T10:00:00Z,SIMULATED,15.0,197.9,2024-03-07 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,900.0,727.5,819.1,,,91.6,74.22216173278004,LIGHT RAIN,25.6,1.5,4.0,HIGH,5.0,NONE,2024-03-07T10:00:00Z,SIMULATED,15.0,203.7,2024-03-07 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,810.0,724.3,830.1,,,105.8,67.10365151812377,LIGHT RAIN,28.8,1.5,4.0,HIGH,5.0,NONE,2024-03-07T10:00:00Z,SIMULATED,15.0,209.2,2024-03-07 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,167.6,214.3,,,46.7,96.66443006326836,LIGHT RAIN,28.8,1.5,4.0,HIGH,5.0,NONE,2024-03-07T10:00:00Z,SIMULATED,330.0,281.5,2024-03-07 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,225.0,126.5,153.1,,,26.6,106.70955139844958,LIGHT RAIN,28.8,1.5,4.0,HIGH,5.0,NONE,2024-03-07T10:00:00Z,SIMULATED,375.0,262.5,2024-03-07 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,135.0,69.5,76.4,,,6.9,116.5677163380651,LIGHT RAIN,32.0,1.5,4.0,LOW,5.0,NONE,2024-03-07T10:00:00Z,SIMULATED,465.0,261.2,2024-03-07 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,450.0,374.3,420.0,,,45.7,72.13643686590189,LIGHT RAIN,25.6,1.5,4.0,HIGH,5.0,NONE,2024-03-07T10:00:00Z,SIMULATED,150.0,220.5,2024-03-07 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,675.0,617.0,675.7,,,58.7,65.63622601516543,CLEAR,20.8,0.0,9.0,HIGH,5.0,NONE,2024-03-07T10:00:00Z,SIMULATED,15.0,147.4,2024-03-07 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,450.0,276.0,320.3,,,44.3,97.8313365144412,CLEAR,23.2,0.0,9.0,HIGH,5.0,NONE,2024-03-07T10:00:00Z,SIMULATED,150.0,186.3,2024-03-07 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,191.4,233.9,,,42.5,98.76085142737938,LIGHT RAIN,25.6,1.5,4.0,HIGH,5.0,NONE,2024-03-07T10:00:00Z,SIMULATED,285.0,250.6,2024-03-07 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,180.0,105.7,141.4,,,35.7,102.15547769530376,LIGHT RAIN,32.0,1.5,4.0,HIGH,5.0,NONE,2024-03-07T10:00:00Z,SIMULATED,420.0,302.4,2024-03-07 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,45.0,24.1,40.2,,,16.1,111.96825351402084,CLEAR,20.8,0.0,9.0,HIGH,5.0,NONE,2024-03-07T10:00:00Z,SIMULATED,555.0,318.5,2024-03-07 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,990.0,719.6,794.5,,,74.9,82.5410166165147,CLEAR,23.2,0.0,9.0,HIGH,5.0,NONE,2024-03-07T10:00:00Z,SIMULATED,15.0,195.8,2024-03-07 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,585.0,408.6,476.8,,,68.2,85.90286690170133,CLEAR,20.8,0.0,9.0,HIGH,5.0,NONE,2024-03-07T10:00:00Z,SIMULATED,15.0,143.7,2024-03-07 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,360.0,303.0,350.4,,,47.4,71.28957683741824,LIGHT RAIN,28.8,1.5,4.0,HIGH,5.0,NONE,2024-03-07T10:00:00Z,SIMULATED,240.0,289.4,2024-03-07 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,360.0,211.7,247.6,,,35.9,102.03619305855707,LIGHT RAIN,25.6,1.5,4.0,HIGH,5.0,NONE,2024-03-07T10:00:00Z,SIMULATED,240.0,217.0,2024-03-07 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,135.0,106.3,143.9,,,37.6,76.20878535054791,CLEAR,20.8,0.0,9.0,HIGH,5.0,NONE,2024-03-07T10:00:00Z,SIMULATED,465.0,418.7,2024-03-07 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,495.0,304.9,350.1,,,45.2,97.4025226217439,CLEAR,23.2,0.0,9.0,HIGH,5.0,NONE,2024-03-07T10:00:00Z,SIMULATED,105.0,164.9,2024-03-07 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,675.0,420.2,467.4,,,47.2,96.39198662221298,LIGHT RAIN,32.0,1.5,4.0,HIGH,5.0,NONE,2024-03-07T10:00:00Z,SIMULATED,15.0,131.5,2024-03-07 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,585.0,583.9,653.7,,,69.8,60.1149224341414,CLEAR,23.2,0.0,9.0,HIGH,5.0,NONE,2024-03-07T10:00:00Z,SIMULATED,15.0,149.8,2024-03-07 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,247.6,306.7,,,59.1,65.43445769127857,LIGHT RAIN,32.0,1.5,4.0,HIGH,5.0,NONE,2024-03-07T10:00:00Z,SIMULATED,330.0,391.7,2024-03-07 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,630.0,445.4,515.7,,,70.3,84.86220486181952,FOGGY,20.8,0.0,1.5,HIGH,5.0,NONE,2024-03-11T10:00:00Z,SIMULATED,15.0,150.9,2024-03-11 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,90.0,47.1,57.6,,,10.5,114.72656125969613,FOGGY,20.8,0.0,1.5,MEDIUM,5.0,NONE,2024-03-11T10:00:00Z,SIMULATED,510.0,287.2,2024-03-11 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,990.0,528.5,543.7,,,15.2,112.40138152315112,CLEAR,25.6,0.0,9.0,MEDIUM,5.0,NONE,2024-03-11T10:00:00Z,SIMULATED,15.0,133.2,2024-03-11 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,360.0,216.7,257.3,,,40.6,99.67502520113318,CLEAR,28.8,0.0,9.0,HIGH,5.0,NONE,2024-03-11T10:00:00Z,SIMULATED,240.0,225.1,2024-03-11 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,180.0,97.1,114.7,,,17.6,111.1931044864921,CLEAR,32.0,0.0,9.0,MEDIUM,5.0,NONE,2024-03-11T10:00:00Z,SIMULATED,420.0,264.2,2024-03-11 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,277.8,331.7,,,53.9,68.02604891022656,CLEAR,32.0,0.0,9.0,HIGH,5.0,NONE,2024-03-11T10:00:00Z,SIMULATED,285.0,340.3,2024-03-11 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,405.0,225.6,250.2,,,24.6,107.7025210048459,CLEAR,25.6,0.0,9.0,MEDIUM,5.0,NONE,2024-03-11T10:00:00Z,SIMULATED,195.0,178.2,2024-03-11 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,765.0,597.9,684.4,,,86.5,76.76791849022948,CLEAR,32.0,0.0,9.0,HIGH,5.0,NONE,2024-03-11T10:00:00Z,SIMULATED,15.0,183.2,2024-03-11 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,675.0,566.8,613.9,,,47.1,71.45691396019298,LIGHT RAIN,23.2,1.5,4.0,HIGH,5.0,NONE,2024-03-11T10:00:00Z,SIMULATED,15.0,134.7,2024-03-11 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,855.0,537.7,586.9,,,49.2,95.39781619683828,CLEAR,28.8,0.0,9.0,HIGH,5.0,NONE,2024-03-11T10:00:00Z,SIMULATED,15.0,153.6,2024-03-11 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,945.0,635.9,697.6,,,61.7,89.17125078085907,CLEAR,25.6,0.0,9.0,HIGH,5.0,NONE,2024-03-11T10:00:00Z,SIMULATED,15.0,176.8,2024-03-11 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,197.4,245.9,,,48.5,95.74434444873934,CLEAR,28.8,0.0,9.0,HIGH,5.0,NONE,2024-03-11T10:00:00Z,SIMULATED,285.0,262.1,2024-03-11 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,450.0,284.3,334.4,,,50.1,94.95523795649318,CLEAR,25.6,0.0,9.0,HIGH,5.0,NONE,2024-03-11T10:00:00Z,SIMULATED,150.0,194.9,2024-03-11 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,225.0,139.1,185.0,,,45.9,97.05440738207282,CLEAR,32.0,0.0,9.0,HIGH,5.0,NONE,2024-03-11T10:00:00Z,SIMULATED,375.0,302.7,2024-03-11 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,135.0,104.2,138.7,,,34.5,77.74044820692336,LIGHT RAIN,23.2,1.5,4.0,HIGH,5.0,NONE,2024-03-11T10:00:00Z,SIMULATED,465.0,408.4,2024-03-11 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,540.0,483.7,539.7,,,56.0,66.98981488924467,CLEAR,25.6,0.0,9.0,HIGH,5.0,NONE,2024-03-11T10:00:00Z,SIMULATED,60.0,169.7,2024-03-11 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,45.0,23.4,32.6,,,9.2,115.38859712942818,LIGHT RAIN,23.2,1.5,4.0,LOW,5.0,NONE,2024-03-11T10:00:00Z,SIMULATED,555.0,302.8,2024-03-11 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,585.0,386.2,444.5,,,58.3,90.87416609606947,LIGHT RAIN,23.2,1.5,4.0,HIGH,5.0,NONE,2024-03-11T10:00:00Z,SIMULATED,15.0,133.2,2024-03-11 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,225.0,213.5,277.0,,,63.5,63.23694385219601,FOGGY,20.8,0.0,1.5,HIGH,5.0,NONE,2024-03-11T10:00:00Z,SIMULATED,375.0,444.3,2024-03-11 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,135.0,85.2,135.1,,,49.9,95.02634727338209,FOGGY,20.8,0.0,1.5,HIGH,5.0,NONE,2024-03-11T10:00:00Z,SIMULATED,465.0,358.5,2024-03-11 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,720.0,464.7,518.8,,,54.1,92.97197147168264,CLEAR,32.0,0.0,9.0,HIGH,5.0,NONE,2024-03-11T10:00:00Z,SIMULATED,15.0,143.8,2024-03-11 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,900.0,772.0,872.1,,,100.1,69.94616674135327,CLEAR,28.8,0.0,9.0,HIGH,5.0,NONE,2024-03-11T10:00:00Z,SIMULATED,15.0,213.0,2024-03-11 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,675.0,578.2,678.1,,,99.9,70.04890432274749,FOGGY,20.8,0.0,1.5,HIGH,5.0,NONE,2024-03-11T10:00:00Z,SIMULATED,15.0,187.7,2024-03-11 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,540.0,379.3,448.4,,,69.1,85.42757798768889,LIGHT RAIN,23.2,1.5,4.0,HIGH,5.0,NONE,2024-03-11T10:00:00Z,SIMULATED,60.0,171.2,2024-03-11 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,450.0,385.7,435.7,,,50.0,69.99540029214393,CLEAR,28.8,0.0,9.0,HIGH,5.0,NONE,2024-03-11T10:00:00Z,SIMULATED,150.0,228.6,2024-03-11 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,810.0,495.2,538.9,,,43.7,98.13848685666451,LIGHT RAIN,32.0,1.5,4.0,HIGH,5.0,NONE,2024-03-15T10:00:00Z,SIMULATED,15.0,142.9,2024-03-15 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,585.0,368.0,417.2,,,49.2,95.38595443471549,CLEAR,23.2,0.0,9.0,HIGH,5.0,NONE,2024-03-15T10:00:00Z,SIMULATED,15.0,123.6,2024-03-15 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,900.0,560.1,607.3,,,47.2,96.40502887398932,LIGHT RAIN,28.8,1.5,4.0,HIGH,5.0,NONE,2024-03-15T10:00:00Z,SIMULATED,15.0,156.5,2024-03-15 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,45.0,23.2,30.3,,,7.1,116.43573624953788,CLEAR,23.2,0.0,9.0,LOW,5.0,NONE,2024-03-15T10:00:00Z,SIMULATED,555.0,298.1,2024-03-15 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,765.0,645.8,743.6,,,97.8,71.07921216293062,CLEAR,20.8,0.0,9.0,HIGH,5.0,NONE,2024-03-15T10:00:00Z,SIMULATED,15.0,195.5,2024-03-15 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,177.6,204.7,,,27.1,106.44355305461931,LIGHT RAIN,32.0,1.5,4.0,HIGH,5.0,NONE,2024-03-15T10:00:00Z,SIMULATED,285.0,222.7,2024-03-15 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,162.2,202.5,,,40.3,99.86586357964052,LIGHT RAIN,32.0,1.5,4.0,HIGH,5.0,NONE,2024-03-15T10:00:00Z,SIMULATED,330.0,268.6,2024-03-15 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,405.0,242.5,282.1,,,39.6,100.19494690337012,LIGHT RAIN,28.8,1.5,4.0,HIGH,5.0,NONE,2024-03-15T10:00:00Z,SIMULATED,195.0,201.4,2024-03-15 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,630.0,594.7,657.6,,,62.9,63.55861494200319,CLEAR,25.6,0.0,9.0,HIGH,5.0,NONE,2024-03-15T10:00:00Z,SIMULATED,15.0,147.1,2024-03-15 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,405.0,359.7,414.6,,,54.9,67.5604341658536,LIGHT RAIN,32.0,1.5,4.0,HIGH,5.0,NONE,2024-03-15T10:00:00Z,SIMULATED,195.0,273.1,2024-03-15 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,286.9,345.2,,,58.3,65.86676017485132,CLEAR,20.8,0.0,9.0,HIGH,5.0,NONE,2024-03-15T10:00:00Z,SIMULATED,285.0,352.9,2024-03-15 10:00:00+00:00
