train_number,train_type,source_station,destination_station,section_id,distance_km,scheduled_travel_time,actual_travel_time,scheduled_arrival,actual_arrival,delay_minutes,speed,weather,temperature,rain,visibility,congestion,station_dwell_time,disruption,timestamp,data_source,distance_remaining_km,remaining_travel_time_minutes
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,630.0,419.9,479.9,,,60.0,90.01875116093186,CLEAR,20.8,0.0,9.0,HIGH,5.0,NONE,2024-05-01T10:00:00Z,SIMULATED,15.0,140.0
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,630.0,413.4,470.5,,,57.1,91.4409109272422,CLEAR,23.2,0.0,9.0,HIGH,5.0,NONE,2024-06-02T10:00:00Z,SIMULATED,15.0,136.9
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,630.0,417.5,476.4,,,58.9,90.54852429988016,CLEAR,25.6,0.0,9.0,HIGH,5.0,NONE,2024-07-03T10:00:00Z,SIMULATED,15.0,138.8
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,630.0,416.5,475.0,,,58.5,90.75375813999152,CLEAR,28.8,0.0,9.0,HIGH,5.0,NONE,2024-08-04T10:00:00Z,SIMULATED,15.0,138.4
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,630.0,414.9,472.7,,,57.8,91.11306590387056,CLEAR,32.0,0.0,9.0,HIGH,5.0,NONE,2024-09-05T10:00:00Z,SIMULATED,15.0,137.7
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,630.0,422.6,483.7,,,61.1,89.45046191469206,CLEAR,20.8,0.0,9.0,HIGH,5.0,NONE,2024-10-06T10:00:00Z,SIMULATED,15.0,141.2
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,630.0,420.8,481.1,,,60.3,89.8318060516307,CLEAR,23.2,0.0,9.0,HIGH,5.0,NONE,2024-11-07T10:00:00Z,SIMULATED,15.0,140.3
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,630.0,409.5,464.9,,,55.4,92.31884796062688,CLEAR,25.6,0.0,9.0,HIGH,5.0,NONE,2024-12-08T10:00:00Z,SIMULATED,15.0,135.1
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,630.0,422.1,483.0,,,60.9,89.54860569199457,CLEAR,28.8,0.0,9.0,HIGH,5.0,NONE,2024-01-09T10:00:00Z,SIMULATED,15.0,141.0
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,630.0,408.8,463.9,,,55.1,92.45894140041864,CLEAR,32.0,0.0,9.0,HIGH,5.0,NONE,2024-02-10T10:00:00Z,SIMULATED,15.0,134.8
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,630.0,445.4,515.7,,,70.3,84.86220486181952,FOGGY,20.8,0.0,1.5,HIGH,5.0,NONE,2024-03-11T10:00:00Z,SIMULATED,15.0,150.9
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,630.0,415.9,474.1,,,58.2,90.87760227388864,LIGHT RAIN,23.2,1.5,4.0,HIGH,5.0,NONE,2024-04-12T10:00:00Z,SIMULATED,15.0,138.1
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,630.0,419.6,479.4,,,59.8,90.0947012494964,LIGHT RAIN,25.6,1.5,4.0,HIGH,5.0,NONE,2024-05-13T10:00:00Z,SIMULATED,15.0,139.8
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,630.0,428.5,492.1,,,63.6,88.20895046818859,LIGHT RAIN,28.8,1.5,4.0,HIGH,5.0,NONE,2024-06-14T10:00:00Z,SIMULATED,15.0,143.8
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,630.0,415.6,473.7,,,58.1,90.95301575633869,LIGHT RAIN,32.0,1.5,4.0,HIGH,5.0,NONE,2024-07-15T10:00:00Z,SIMULATED,15.0,138.0
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,630.0,419.0,478.6,,,59.6,90.21624506242286,CLEAR,20.8,0.0,9.0,HIGH,5.0,NONE,2024-08-16T10:00:00Z,SIMULATED,15.0,139.6
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,630.0,416.9,475.6,,,58.7,90.67127915476952,CLEAR,23.2,0.0,9.0,HIGH,5.0,NONE,2024-09-17T10:00:00Z,SIMULATED,15.0,138.6
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,630.0,417.4,476.3,,,58.9,90.57018975616874,CLEAR,25.6,0.0,9.0,HIGH,5.0,NONE,2024-10-18T10:00:00Z,SIMULATED,15.0,138.8
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,630.0,429.1,492.9,,,63.8,88.09111786241975,CLEAR,28.8,0.0,9.0,HIGH,5.0,NONE,2024-11-19T10:00:00Z,SIMULATED,15.0,144.0
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,630.0,412.8,469.7,,,56.9,91.56001927067666,CLEAR,32.0,0.0,9.0,HIGH,5.0,NONE,2024-12-20T10:00:00Z,SIMULATED,15.0,136.7
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,630.0,434.3,500.2,,,65.9,87.03095319839741,CLEAR,20.8,0.0,9.0,HIGH,5.0,NONE,2024-01-21T10:00:00Z,SIMULATED,15.0,146.2
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,630.0,418.3,477.5,,,59.2,90.37612085001628,CLEAR,23.2,0.0,9.0,HIGH,5.0,NONE,2024-02-22T10:00:00Z,SIMULATED,15.0,139.2
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,630.0,417.3,476.1,,,58.8,90.5904586437892,CLEAR,25.6,0.0,9.0,HIGH,5.0,NONE,2024-03-23T10:00:00Z,SIMULATED,15.0,138.7
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,630.0,437.2,504.3,,,67.1,86.46162385768542,CLEAR,28.8,0.0,9.0,HIGH,5.0,NONE,2024-04-24T10:00:00Z,SIMULATED,15.0,147.5
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,630.0,418.3,477.6,,,59.3,90.36161000027056,CLEAR,32.0,0.0,9.0,HIGH,5.0,NONE,2024-05-25T10:00:00Z,SIMULATED,15.0,139.3
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,630.0,440.4,508.7,,,68.3,85.84072767535372,FOGGY,20.8,0.0,1.5,HIGH,5.0,NONE,2024-06-26T10:00:00Z,SIMULATED,15.0,148.8
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,630.0,421.7,482.4,,,60.7,89.62754164950644,LIGHT RAIN,23.2,1.5,4.0,HIGH,5.0,NONE,2024-07-27T10:00:00Z,SIMULATED,15.0,140.7
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,630.0,425.7,488.1,,,62.4,88.78896182640297,LIGHT RAIN,25.6,1.5,4.0,HIGH,5.0,NONE,2024-08-28T10:00:00Z,SIMULATED,15.0,142.5
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,630.0,432.8,498.1,,,65.3,87.34213070161928,LIGHT RAIN,28.8,1.5,4.0,HIGH,5.0,NONE,2024-09-01T10:00:00Z,SIMULATED,15.0,145.6
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,630.0,415.5,473.5,,,58.0,90.9804812219708,LIGHT RAIN,32.0,1.5,4.0,HIGH,5.0,NONE,2024-10-02T10:00:00Z,SIMULATED,15.0,137.9
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,675.0,451.6,512.2,,,60.6,89.68462006297986,FOGGY,20.8,0.0,1.5,HIGH,5.0,NONE,2024-11-03T10:00:00Z,SIMULATED,15.0,145.6
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,675.0,429.0,480.2,,,51.2,94.41563229351422,LIGHT RAIN,23.2,1.5,4.0,HIGH,5.0,NONE,2024-12-04T10:00:00Z,SIMULATED,15.0,135.7
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,675.0,431.3,483.5,,,52.2,93.90605099991868,LIGHT RAIN,25.6,1.5,4.0,HIGH,5.0,NONE,2024-01-05T10:00:00Z,SIMULATED,15.0,136.8
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,675.0,443.0,500.2,,,57.2,91.41292005126034,LIGHT RAIN,28.8,1.5,4.0,HIGH,5.0,NONE,2024-02-06T10:00:00Z,SIMULATED,15.0,142.0
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,675.0,420.2,467.4,,,47.2,96.39198662221298,LIGHT RAIN,32.0,1.5,4.0,HIGH,5.0,NONE,2024-03-07T10:00:00Z,SIMULATED,15.0,131.5
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,675.0,441.7,498.3,,,56.6,91.69905978028,CLEAR,20.8,0.0,9.0,HIGH,5.0,NONE,2024-04-08T10:00:00Z,SIMULATED,15.0,141.4
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,675.0,436.4,490.8,,,54.4,92.80523765410294,CLEAR,23.2,0.0,9.0,HIGH,5.0,NONE,2024-05-09T10:00:00Z,SIMULATED,15.0,139.1
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,675.0,435.0,488.8,,,53.8,93.09671462324428,CLEAR,25.6,0.0,9.0,HIGH,5.0,NONE,2024-06-10T10:00:00Z,SIMULATED,15.0,138.5
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,675.0,431.5,483.8,,,52.3,93.8541144718827,CLEAR,28.8,0.0,9.0,HIGH,5.0,NONE,2024-07-11T10:00:00Z,SIMULATED,15.0,136.9
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,675.0,427.5,478.0,,,50.5,94.73459040802776,CLEAR,32.0,0.0,9.0,HIGH,5.0,NONE,2024-08-12T10:00:00Z,SIMULATED,15.0,135.0
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,675.0,443.1,500.3,,,57.2,91.41064133692664,CLEAR,20.8,0.0,9.0,HIGH,5.0,NONE,2024-09-13T10:00:00Z,SIMULATED,15.0,142.0
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,675.0,427.0,477.3,,,50.3,94.85859721201304,CLEAR,23.2,0.0,9.0,HIGH,5.0,NONE,2024-10-14T10:00:00Z,SIMULATED,15.0,134.8
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,675.0,432.8,485.6,,,52.8,93.58388966951313,CLEAR,25.6,0.0,9.0,HIGH,5.0,NONE,2024-11-15T10:00:00Z,SIMULATED,15.0,137.4
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,675.0,444.1,501.7,,,57.6,91.18573290369272,CLEAR,28.8,0.0,9.0,HIGH,5.0,NONE,2024-12-16T10:00:00Z,SIMULATED,15.0,142.5
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,675.0,421.1,468.7,,,47.6,96.17579359640204,CLEAR,32.0,0.0,9.0,HIGH,5.0,NONE,2024-01-17T10:00:00Z,SIMULATED,15.0,132.0
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,675.0,438.4,493.6,,,55.2,92.37808443167938,FOGGY,20.8,0.0,1.5,HIGH,5.0,NONE,2024-02-18T10:00:00Z,SIMULATED,15.0,139.9
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,675.0,438.9,494.3,,,55.4,92.2789912530977,LIGHT RAIN,23.2,1.5,4.0,HIGH,5.0,NONE,2024-03-19T10:00:00Z,SIMULATED,15.0,140.2
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,675.0,425.8,475.6,,,49.8,95.10697306083652,LIGHT RAIN,25.6,1.5,4.0,HIGH,5.0,NONE,2024-04-20T10:00:00Z,SIMULATED,15.0,134.3
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,675.0,448.0,507.2,,,59.2,90.40320504234998,LIGHT RAIN,28.8,1.5,4.0,HIGH,5.0,NONE,2024-05-21T10:00:00Z,SIMULATED,15.0,144.2
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,675.0,435.3,489.2,,,53.9,93.03268781836742,LIGHT RAIN,32.0,1.5,4.0,HIGH,5.0,NONE,2024-06-22T10:00:00Z,SIMULATED,15.0,138.6
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,675.0,444.1,501.7,,,57.6,91.19697790285625,CLEAR,20.8,0.0,9.0,HIGH,5.0,NONE,2024-07-23T10:00:00Z,SIMULATED,15.0,142.5
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,675.0,428.4,479.3,,,50.9,94.54161361892582,CLEAR,23.2,0.0,9.0,HIGH,5.0,NONE,2024-08-24T10:00:00Z,SIMULATED,15.0,135.4
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,675.0,435.3,489.2,,,53.9,93.04630180467409,CLEAR,25.6,0.0,9.0,HIGH,5.0,NONE,2024-09-25T10:00:00Z,SIMULATED,15.0,138.6
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,675.0,446.3,504.8,,,58.5,90.736626778365,CLEAR,28.8,0.0,9.0,HIGH,5.0,NONE,2024-10-26T10:00:00Z,SIMULATED,15.0,143.4
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,675.0,434.9,488.7,,,53.8,93.12088671776554,CLEAR,32.0,0.0,9.0,HIGH,5.0,NONE,2024-11-27T10:00:00Z,SIMULATED,15.0,138.5
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,675.0,436.8,491.3,,,54.5,92.72975899049317,CLEAR,20.8,0.0,9.0,HIGH,5.0,NONE,2024-12-28T10:00:00Z,SIMULATED,15.0,139.2
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,675.0,431.3,483.5,,,52.2,93.90635649256473,CLEAR,23.2,0.0,9.0,HIGH,5.0,NONE,2024-01-01T10:00:00Z,SIMULATED,15.0,136.8
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,675.0,417.6,463.6,,,46.0,96.9803942870276,CLEAR,25.6,0.0,9.0,HIGH,5.0,NONE,2024-02-02T10:00:00Z,SIMULATED,15.0,130.3
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,675.0,435.6,489.7,,,54.1,92.96981778187148,CLEAR,28.8,0.0,9.0,HIGH,5.0,NONE,2024-03-03T10:00:00Z,SIMULATED,15.0,138.8
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,675.0,425.0,474.4,,,49.4,95.28744466432222,CLEAR,32.0,0.0,9.0,HIGH,5.0,NONE,2024-04-04T10:00:00Z,SIMULATED,15.0,133.8
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,675.0,442.1,498.9,,,56.8,91.60580082700726,FOGGY,20.8,0.0,1.5,HIGH,5.0,NONE,2024-05-05T10:00:00Z,SIMULATED,15.0,141.6
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,675.0,432.5,485.2,,,52.7,93.65007093622675,LIGHT RAIN,23.2,1.5,4.0,HIGH,5.0,NONE,2024-06-06T10:00:00Z,SIMULATED,15.0,137.3
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,675.0,429.9,481.5,,,51.6,94.20024306396908,LIGHT RAIN,25.6,1.5,4.0,HIGH,5.0,NONE,2024-07-07T10:00:00Z,SIMULATED,15.0,136.2
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,675.0,446.0,504.4,,,58.4,90.7980801377652,LIGHT RAIN,28.8,1.5,4.0,HIGH,5.0,NONE,2024-08-08T10:00:00Z,SIMULATED,15.0,143.3
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,675.0,429.2,480.5,,,51.3,94.35224901299569,LIGHT RAIN,32.0,1.5,4.0,HIGH,5.0,NONE,2024-09-09T10:00:00Z,SIMULATED,15.0,135.8
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,720.0,493.3,558.2,,,64.9,87.57071277874823,FOGGY,20.8,0.0,1.5,HIGH,5.0,NONE,2024-10-10T10:00:00Z,SIMULATED,15.0,155.2
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,720.0,466.3,521.0,,,54.7,92.63709690756237,LIGHT RAIN,23.2,1.5,4.0,HIGH,5.0,NONE,2024-11-11T10:00:00Z,SIMULATED,15.0,144.4
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,720.0,466.8,521.7,,,54.9,92.53953745569,LIGHT RAIN,25.6,1.5,4.0,HIGH,5.0,NONE,2024-12-12T10:00:00Z,SIMULATED,15.0,144.6
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,720.0,485.9,548.1,,,62.2,88.90142418876297,LIGHT RAIN,28.8,1.5,4.0,HIGH,5.0,NONE,2024-01-13T10:00:00Z,SIMULATED,15.0,152.3
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,720.0,460.9,513.4,,,52.5,93.72921209401215,LIGHT RAIN,32.0,1.5,4.0,HIGH,5.0,NONE,2024-02-14T10:00:00Z,SIMULATED,15.0,142.1
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,720.0,476.6,535.3,,,58.7,90.65112366288244,CLEAR,20.8,0.0,9.0,HIGH,5.0,NONE,2024-03-15T10:00:00Z,SIMULATED,15.0,148.6
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,720.0,467.2,522.3,,,55.1,92.46914250897667,CLEAR,23.2,0.0,9.0,HIGH,5.0,NONE,2024-04-16T10:00:00Z,SIMULATED,15.0,144.8
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,720.0,458.6,510.2,,,51.6,94.20463822614028,CLEAR,25.6,0.0,9.0,HIGH,5.0,NONE,2024-05-17T10:00:00Z,SIMULATED,15.0,141.2
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,720.0,475.5,533.8,,,58.3,90.84819745513408,CLEAR,28.8,0.0,9.0,HIGH,5.0,NONE,2024-06-18T10:00:00Z,SIMULATED,15.0,148.2
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,720.0,457.3,508.4,,,51.1,94.4734803324984,CLEAR,32.0,0.0,9.0,HIGH,5.0,NONE,2024-07-19T10:00:00Z,SIMULATED,15.0,140.6
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,720.0,472.7,529.9,,,57.2,91.39368693811888,CLEAR,20.8,0.0,9.0,HIGH,5.0,NONE,2024-08-20T10:00:00Z,SIMULATED,15.0,147.0
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,720.0,472.0,528.9,,,56.9,91.52523917538952,CLEAR,23.2,0.0,9.0,HIGH,5.0,NONE,2024-09-21T10:00:00Z,SIMULATED,15.0,146.7
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,720.0,452.6,501.7,,,49.1,95.4553703095277,CLEAR,25.6,0.0,9.0,HIGH,5.0,NONE,2024-10-22T10:00:00Z,SIMULATED,15.0,138.5
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,720.0,469.0,524.8,,,55.8,92.11727808233243,CLEAR,28.8,0.0,9.0,HIGH,5.0,NONE,2024-11-23T10:00:00Z,SIMULATED,15.0,145.6
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,720.0,479.8,539.7,,,59.9,90.04351870454934,CLEAR,32.0,0.0,9.0,HIGH,5.0,NONE,2024-12-24T10:00:00Z,SIMULATED,15.0,149.9
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,720.0,489.6,553.1,,,63.5,88.23199919326618,FOGGY,20.8,0.0,1.5,HIGH,5.0,NONE,2024-01-25T10:00:00Z,SIMULATED,15.0,153.7
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,720.0,470.9,527.4,,,56.5,91.74188866673508,LIGHT RAIN,23.2,1.5,4.0,HIGH,5.0,NONE,2024-02-26T10:00:00Z,SIMULATED,15.0,146.3
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,720.0,454.1,503.8,,,49.7,95.1431072721617,LIGHT RAIN,25.6,1.5,4.0,HIGH,5.0,NONE,2024-03-27T10:00:00Z,SIMULATED,15.0,139.2
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,720.0,490.7,554.6,,,63.9,88.04604024255312,LIGHT RAIN,28.8,1.5,4.0,HIGH,5.0,NONE,2024-04-28T10:00:00Z,SIMULATED,15.0,154.1
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,720.0,471.4,528.1,,,56.7,91.63309384496026,LIGHT RAIN,32.0,1.5,4.0,HIGH,5.0,NONE,2024-05-01T10:00:00Z,SIMULATED,15.0,146.5
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,720.0,466.1,520.7,,,54.6,92.68633302585532,CLEAR,20.8,0.0,9.0,HIGH,5.0,NONE,2024-06-02T10:00:00Z,SIMULATED,15.0,144.3
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,720.0,467.1,522.1,,,55.0,92.47606933787011,CLEAR,23.2,0.0,9.0,HIGH,5.0,NONE,2024-07-03T10:00:00Z,SIMULATED,15.0,144.7
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,720.0,463.4,516.9,,,53.5,93.23319769339038,CLEAR,25.6,0.0,9.0,HIGH,5.0,NONE,2024-08-04T10:00:00Z,SIMULATED,15.0,143.2
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,720.0,476.3,534.9,,,58.6,90.70270618509385,CLEAR,28.8,0.0,9.0,HIGH,5.0,NONE,2024-09-05T10:00:00Z,SIMULATED,15.0,148.5
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,720.0,462.2,515.3,,,53.1,93.46395935070936,CLEAR,32.0,0.0,9.0,HIGH,5.0,NONE,2024-10-06T10:00:00Z,SIMULATED,15.0,142.7
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,720.0,478.7,538.2,,,59.5,90.25192074386636,CLEAR,20.8,0.0,9.0,HIGH,5.0,NONE,2024-11-07T10:00:00Z,SIMULATED,15.0,149.5
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,720.0,472.2,529.2,,,57.0,91.48648514300866,CLEAR,23.2,0.0,9.0,HIGH,5.0,NONE,2024-12-08T10:00:00Z,SIMULATED,15.0,146.8
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,720.0,473.3,530.7,,,57.4,91.2753046630129,CLEAR,25.6,0.0,9.0,HIGH,5.0,NONE,2024-01-09T10:00:00Z,SIMULATED,15.0,147.3
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,720.0,468.4,524.0,,,55.6,92.22371659521406,CLEAR,28.8,0.0,9.0,HIGH,5.0,NONE,2024-02-10T10:00:00Z,SIMULATED,15.0,145.4
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,720.0,464.7,518.8,,,54.1,92.97197147168264,CLEAR,32.0,0.0,9.0,HIGH,5.0,NONE,2024-03-11T10:00:00Z,SIMULATED,15.0,143.8
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,720.0,478.6,538.1,,,59.5,90.2724947557488,FOGGY,20.8,0.0,1.5,HIGH,5.0,NONE,2024-04-12T10:00:00Z,SIMULATED,15.0,149.5
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,720.0,476.2,534.8,,,58.6,90.71904570139608,LIGHT RAIN,23.2,1.5,4.0,HIGH,5.0,NONE,2024-05-13T10:00:00Z,SIMULATED,15.0,148.5
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,720.0,475.5,533.8,,,58.3,90.85251749605752,LIGHT RAIN,25.6,1.5,4.0,HIGH,5.0,NONE,2024-06-14T10:00:00Z,SIMULATED,15.0,148.2
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,720.0,477.3,536.3,,,59.0,90.50649245972876,LIGHT RAIN,28.8,1.5,4.0,HIGH,5.0,NONE,2024-07-15T10:00:00Z,SIMULATED,15.0,148.9
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,720.0,463.1,516.5,,,53.4,93.27582817757929,LIGHT RAIN,32.0,1.5,4.0,HIGH,5.0,NONE,2024-08-16T10:00:00Z,SIMULATED,15.0,143.0
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,765.0,529.1,595.6,,,66.5,86.74966733903278,FOGGY,20.8,0.0,1.5,HIGH,5.0,NONE,2024-09-17T10:00:00Z,SIMULATED,15.0,161.9
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,765.0,510.0,570.0,,,60.0,89.99766453809926,LIGHT RAIN,23.2,1.5,4.0,HIGH,5.0,NONE,2024-10-18T10:00:00Z,SIMULATED,15.0,155.0
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,765.0,498.2,553.9,,,55.7,92.12546154416036,LIGHT RAIN,25.6,1.5,4.0,HIGH,5.0,NONE,2024-11-19T10:00:00Z,SIMULATED,15.0,150.5
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,765.0,548.1,620.6,,,72.5,83.75044826954891,LIGHT RAIN,28.8,1.5,4.0,HIGH,5.0,NONE,2024-12-20T10:00:00Z,SIMULATED,15.0,168.2
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,765.0,507.2,566.2,,,59.0,90.50380308875968,LIGHT RAIN,32.0,1.5,4.0,HIGH,5.0,NONE,2024-01-21T10:00:00Z,SIMULATED,15.0,153.9
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,765.0,529.4,596.0,,,66.6,86.70284104142709,CLEAR,20.8,0.0,9.0,HIGH,5.0,NONE,2024-02-22T10:00:00Z,SIMULATED,15.0,162.0
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,765.0,510.9,571.2,,,60.3,89.84230273476228,CLEAR,23.2,0.0,9.0,HIGH,5.0,NONE,2024-03-23T10:00:00Z,SIMULATED,15.0,155.3
